  # aC, type ACH2, V. Zubko et al. (1996), extended to X-rays by V. Zubko
  # lamda [mu]         n - 1             k
  6.27484518e+03  1.98843206e+01  3.26283576e+00
  6.30249065e+03  1.98928252e+01  3.25865059e+00
  6.33025793e+03  1.99013188e+01  3.25447079e+00
  6.35814753e+03  1.99098015e+01  3.25029635e+00
  6.38616002e+03  1.99182732e+01  3.24612726e+00
  6.41429592e+03  1.99267340e+01  3.24196352e+00
  6.44255578e+03  1.99351839e+01  3.23780512e+00
  6.47094015e+03  1.99436229e+01  3.23365206e+00
  6.49944957e+03  1.99520511e+01  3.22950432e+00
  6.52808460e+03  1.99604683e+01  3.22536191e+00
  6.55684578e+03  1.99688748e+01  3.22122481e+00
  6.58573368e+03  1.99772704e+01  3.21709301e+00
  6.61474886e+03  1.99856553e+01  3.21296651e+00
  6.64389187e+03  1.99940293e+01  3.20884531e+00
  6.67316327e+03  2.00023925e+01  3.20472939e+00
  6.70256364e+03  2.00107450e+01  3.20061875e+00
  6.73209354e+03  2.00190868e+01  3.19651339e+00
  6.76175354e+03  2.00274178e+01  3.19241329e+00
  6.79154422e+03  2.00357381e+01  3.18831845e+00
  6.82146615e+03  2.00440478e+01  3.18422886e+00
  6.85151990e+03  2.00523467e+01  3.18014452e+00
  6.88170607e+03  2.00606350e+01  3.17606541e+00
  6.91202523e+03  2.00689126e+01  3.17199154e+00
  6.94247797e+03  2.00771796e+01  3.16792290e+00
  6.97306487e+03  2.00854360e+01  3.16385947e+00
  7.00378653e+03  2.00936818e+01  3.15980126e+00
  7.03464355e+03  2.01019170e+01  3.15574825e+00
  7.06563652e+03  2.01101416e+01  3.15170044e+00
  7.09676603e+03  2.01183556e+01  3.14765782e+00
  7.12803269e+03  2.01265592e+01  3.14362038e+00
  7.15943710e+03  2.01347522e+01  3.13958813e+00
  7.19097988e+03  2.01429346e+01  3.13556105e+00
  7.22266163e+03  2.01511066e+01  3.13153913e+00
  7.25448295e+03  2.01592682e+01  3.12752237e+00
  7.28644448e+03  2.01674192e+01  3.12351076e+00
  7.31854682e+03  2.01755598e+01  3.11950430e+00
  7.35079059e+03  2.01836900e+01  3.11550298e+00
  7.38317643e+03  2.01918098e+01  3.11150679e+00
  7.41570494e+03  2.01999191e+01  3.10751573e+00
  7.44837677e+03  2.02080181e+01  3.10352978e+00
  7.48119255e+03  2.02161067e+01  3.09954895e+00
  7.51415290e+03  2.02241850e+01  3.09557323e+00
  7.54725847e+03  2.02322529e+01  3.09160260e+00
  7.58050990e+03  2.02403105e+01  3.08763707e+00
  7.61390782e+03  2.02483578e+01  3.08367662e+00
  7.64745288e+03  2.02563947e+01  3.07972126e+00
  7.68114574e+03  2.02644214e+01  3.07577096e+00
  7.71498704e+03  2.02724379e+01  3.07182574e+00
  7.74897743e+03  2.02804441e+01  3.06788557e+00
  7.78311758e+03  2.02884400e+01  3.06395046e+00
  7.81740815e+03  2.02964258e+01  3.06002040e+00
  7.85184979e+03  2.03044013e+01  3.05609538e+00
  7.88644317e+03  2.03123667e+01  3.05217539e+00
  7.92118896e+03  2.03203219e+01  3.04826043e+00
  7.95608783e+03  2.03282669e+01  3.04435049e+00
  7.99114046e+03  2.03362018e+01  3.04044557e+00
  8.02634752e+03  2.03441265e+01  3.03654565e+00
  8.06170970e+03  2.03520411e+01  3.03265074e+00
  8.09722767e+03  2.03599457e+01  3.02876082e+00
  8.13290213e+03  2.03678401e+01  3.02487590e+00
  8.16873376e+03  2.03757245e+01  3.02099595e+00
  8.20472326e+03  2.03835989e+01  3.01712098e+00
  8.24087132e+03  2.03914632e+01  3.01325099e+00
  8.27717863e+03  2.03993174e+01  3.00938596e+00
  8.31364591e+03  2.04071617e+01  3.00552588e+00
  8.35027386e+03  2.04149960e+01  3.00167076e+00
  8.38706317e+03  2.04228203e+01  2.99782058e+00
  8.42401458e+03  2.04306346e+01  2.99397534e+00
  8.46112878e+03  2.04384390e+01  2.99013503e+00
  8.49840650e+03  2.04462335e+01  2.98629965e+00
  8.53584846e+03  2.04540180e+01  2.98246918e+00
  8.57345537e+03  2.04617926e+01  2.97864363e+00
  8.61122798e+03  2.04695574e+01  2.97482299e+00
  8.64916700e+03  2.04773123e+01  2.97100725e+00
  8.68727317e+03  2.04850573e+01  2.96719640e+00
  8.72554722e+03  2.04927924e+01  2.96339044e+00
  8.76398991e+03  2.05005178e+01  2.95958936e+00
  8.80260196e+03  2.05082333e+01  2.95579316e+00
  8.84138413e+03  2.05159390e+01  2.95200183e+00
  8.88033716e+03  2.05236350e+01  2.94821536e+00
  8.91946181e+03  2.05313211e+01  2.94443375e+00
  8.95875884e+03  2.05389975e+01  2.94065698e+00
  8.99822900e+03  2.05466642e+01  2.93688507e+00
  9.03787305e+03  2.05543211e+01  2.93311799e+00
  9.07769177e+03  2.05619684e+01  2.92935574e+00
  9.11768592e+03  2.05696059e+01  2.92559832e+00
  9.15785627e+03  2.05772338e+01  2.92184571e+00
  9.19820361e+03  2.05848519e+01  2.91809793e+00
  9.23872870e+03  2.05924605e+01  2.91435494e+00
  9.27943234e+03  2.06000594e+01  2.91061676e+00
  9.32031531e+03  2.06076486e+01  2.90688338e+00
  9.36137840e+03  2.06152283e+01  2.90315478e+00
  9.40262241e+03  2.06227984e+01  2.89943097e+00
  9.44404812e+03  2.06303588e+01  2.89571193e+00
  9.48565635e+03  2.06379098e+01  2.89199766e+00
  9.52744789e+03  2.06454511e+01  2.88828816e+00
  9.56942356e+03  2.06529830e+01  2.88458341e+00
  9.61158416e+03  2.06605053e+01  2.88088342e+00
  9.65393052e+03  2.06680181e+01  2.87718817e+00
  9.69646343e+03  2.06755214e+01  2.87349766e+00
  9.73918374e+03  2.06830152e+01  2.86981189e+00
  9.78209227e+03  2.06904996e+01  2.86613084e+00
  9.82518984e+03  2.06979745e+01  2.86245452e+00
  9.86847729e+03  2.07054400e+01  2.85878291e+00
  9.91195545e+03  2.07128960e+01  2.85511601e+00
  9.95562516e+03  2.07203427e+01  2.85145381e+00
  9.99948728e+03  2.07277800e+01  2.84779631e+00
  1.00435426e+04  2.07352079e+01  2.84414350e+00
  1.00877921e+04  2.07426264e+01  2.84049538e+00
  1.01322365e+04  2.07500356e+01  2.83685194e+00
  1.01768767e+04  2.07574354e+01  2.83321317e+00
  1.02217136e+04  2.07648260e+01  2.82957907e+00
  1.02667481e+04  2.07722072e+01  2.82594963e+00
  1.03119809e+04  2.07795791e+01  2.82232484e+00
  1.03574130e+04  2.07869418e+01  2.81870471e+00
  1.04030453e+04  2.07942952e+01  2.81508921e+00
  1.04488787e+04  2.08016393e+01  2.81147836e+00
  1.04949140e+04  2.08089743e+01  2.80787214e+00
  1.05411520e+04  2.08163000e+01  2.80427054e+00
  1.05875939e+04  2.08236165e+01  2.80067356e+00
  1.06342403e+04  2.08309238e+01  2.79708120e+00
  1.06810922e+04  2.08382219e+01  2.79349344e+00
  1.07281505e+04  2.08455109e+01  2.78991028e+00
  1.07754162e+04  2.08527908e+01  2.78633173e+00
  1.08228901e+04  2.08600615e+01  2.78275776e+00
  1.08705732e+04  2.08673231e+01  2.77918837e+00
  1.09184664e+04  2.08745756e+01  2.77562357e+00
  1.09665705e+04  2.08818190e+01  2.77206334e+00
  1.10148866e+04  2.08890533e+01  2.76850767e+00
  1.10634156e+04  2.08962786e+01  2.76495656e+00
  1.11121584e+04  2.09034948e+01  2.76141001e+00
  1.11611159e+04  2.09107020e+01  2.75786801e+00
  1.12102891e+04  2.09179002e+01  2.75433055e+00
  1.12596790e+04  2.09250894e+01  2.75079763e+00
  1.13092865e+04  2.09322696e+01  2.74726924e+00
  1.13591125e+04  2.09394408e+01  2.74374538e+00
  1.14091580e+04  2.09466031e+01  2.74022603e+00
  1.14594241e+04  2.09537564e+01  2.73671121e+00
  1.15099116e+04  2.09609008e+01  2.73320088e+00
  1.15606215e+04  2.09680363e+01  2.72969507e+00
  1.16115548e+04  2.09751629e+01  2.72619374e+00
  1.16627126e+04  2.09822806e+01  2.72269691e+00
  1.17140957e+04  2.09893894e+01  2.71920457e+00
  1.17657052e+04  2.09964894e+01  2.71571670e+00
  1.18175421e+04  2.10035805e+01  2.71223331e+00
  1.18696074e+04  2.10106628e+01  2.70875439e+00
  1.19219021e+04  2.10177363e+01  2.70527993e+00
  1.19744271e+04  2.10248010e+01  2.70180992e+00
  1.20271836e+04  2.10318569e+01  2.69834437e+00
  1.20801725e+04  2.10389041e+01  2.69488326e+00
  1.21333949e+04  2.10459425e+01  2.69142659e+00
  1.21868517e+04  2.10529721e+01  2.68797435e+00
  1.22405441e+04  2.10599930e+01  2.68452655e+00
  1.22944730e+04  2.10670053e+01  2.68108316e+00
  1.23486395e+04  2.10740088e+01  2.67764419e+00
  1.24030447e+04  2.10810036e+01  2.67420964e+00
